28522,-657,-72,1020
28545,-733,-201,1235
28567,-665,-313,1183
28588,-585,-77,952
28610,-616,-244,1120
28633,-616,-260,1110
28653,-806,-336,1127
28676,-682,-272,1009
28698,-304,-221,1049
28719,-519,190,1132
28741,-762,-141,1088
28762,-845,-185,1070
28784,-1116,-8,952
28807,-1032,-41,752
28827,-1106,-147,915
28850,-1244,-241,1008
28872,-1234,-269,867
28893,-1217,-84,767
28915,-1094,-23,787
28938,-1092,-36,856
28958,-936,-45,856
28981,-1012,103,956
29001,-551,52,947
29024,-880,136,1134
29046,-1060,23,702
29067,-788,-68,896
29089,-711,76,1223
29110,-336,295,1251
29132,-175,375,1063
29155,-645,400,1134
29175,-465,476,1423
29198,-185,568,1521
29220,529,566,1132
29241,-464,359,1183
29263,44,428,1288
29284,-36,617,1087
29306,-20,448,1248
29329,-620,556,1343
29349,-136,377,1343
29372,-136,337,1103
29394,-168,352,1254
29415,-88,295,1366
29437,-193,318,1308
29458,-130,294,1264
29480,-29,264,1208
29503,-136,208,1048
29523,-193,191,1361
29546,-97,192,1473
29569,28,103,1335
29589,-106,134,1367
29612,-66,147,1308
29632,-79,241,1324
29655,-147,275,1302
29677,-104,220,1209
29698,-109,199,1222
29720,-64,184,1260
29743,-64,163,1347
29763,-73,127,1238
29786,-198,83,1185
29806,-212,48,1257
29829,-320,32,1296
29851,-317,18,1308
29872,-214,-49,1191
29894,-137,-13,1315
29915,-241,24,1244
29937,-349,57,1352
29960,-324,3,1225
29980,-292,112,1206
30003,-100,-104,1107
30023,227,-96,1374
30046,-34,99,1487
30068,-121,188,1264
30089,8,88,1193
30111,-97,227,1027
30132,-33,207,1344
30154,-217,295,1350
30177,-93,311,1304
30197,-66,339,1233
30220,-104,363,1145
30240,-16,355,1127
30263,1,239,1264
30285,-57,192,1328
30306,23,184,1292
30328,-25,222,1241
30349,-74,263,1233
30371,-32,263,1267
30392,-34,295,1254
30414,-44,348,1299
30437,-65,302,1331
30457,-65,262,1251
30480,-130,284,1222
30500,-147,231,1264
30523,-146,248,1291
30545,-225,251,1297
30566,-481,440,1272
30588,-232,135,1359
30611,-266,-49,1415
30631,-141,135,1423
30654,377,-32,1404
30676,-793,72,1110
30697,28,-49,1440
30720,-89,-135,1262
30740,12,-139,1267
30763,-33,-144,1121
30783,-80,-208,1167
30806,-125,-136,1063
30828,-73,-57,1056
30849,-169,-157,988
30871,-232,-108,915
30894,-296,-185,958
30914,-509,159,992
30937,-905,376,958
30957,-884,271,1089
30980,-861,339,947
31002,-997,476,1052
31023,-993,297,1331
31045,-909,403,1404
31066,-748,248,1340
31088,-776,227,1439
31111,-697,142,1481
31131,-528,89,1467
31154,-248,-8,1505
31176,-337,-36,1420
31197,-312,-1,1400
31219,-280,-45,1337
31240,-109,-108,1251
31262,-170,-80,1415
31285,-170,-153,1467
31305,216,-729,1663
31328,537,-1149,1608
31350,579,-1137,1582
31371,376,-775,1187
31393,159,-237,270
31416,-388,600,-16
31436,-986,936,1023
31459,-1561,1340,1560
31479,-1016,974,1644
31502,-577,719,1584
31524,-200,177,1742
31545,-52,109,1537
31567,40,-41,1289
31590,33,3,1055
31610,-57,-16,1228
31633,75,-140,1168
31653,-16,19,1103
31676,96,16,1223
31696,460,-121,1446
31719,344,-50,1431
31741,243,112,1657
31762,56,188,1622
31784,118,195,1504
31805,323,61,1308
31827,318,146,1080
31850,264,62,1191
31870,232,-40,1177
31893,131,-15,1110
31913,215,-18,1176
31936,227,14,1100
31959,-18,-64,1351
31979,-58,-75,1423
32002,74,-136,1383
32022,161,-57,1241
32045,122,79,1248
32065,15,8,1267
32088,68,7,1223
32108,127,-31,1206
32131,251,-80,1211
32153,206,-64,1278
32174,224,-52,1304
32196,143,-68,1303
32217,171,-63,1248
32239,207,-56,1196
32262,187,-90,1176
32282,120,-29,1199
32305,80,-48,1144
32325,115,-93,1120
32348,-114,-40,1084
32370,-461,113,1196
32391,-281,-49,1144
32413,227,-160,1075
32434,259,-217,992
32456,48,-89,1004
32479,399,-8,791
32499,184,332,888
32522,419,255,975
32542,684,295,999
32565,1102,212,975
32585,1232,-47,1075
32608,816,-13,1057
32630,605,247,1376
32651,862,183,1628
32673,188,953,1456
32696,499,895,1155
32716,656,-205,697
32739,339,172,1233
32759,312,350,879
32782,444,391,960
32804,227,339,1232
32825,355,204,1123
32847,527,88,1214
32868,529,-55,1262
32890,352,135,1228
32913,147,255,1187
32933,403,104,1159
32956,460,88,1136
32976,411,79,1183
32999,303,-29,1255
33021,300,105,1167
33042,400,44,1151
33064,422,76,1120
33085,455,120,1112
33107,335,-23,1208
33130,319,-25,1132
33150,643,110,1075
33173,487,16,1112
33196,380,4,1171
33216,399,3,1148
33239,408,-7,1136
33259,551,5,972
33282,210,-1,1240
33302,143,15,1311
33325,231,12,1200
33345,252,15,1207
33368,316,-12,1208
33388,527,103,748
33411,-2048,-4,1105
33433,737,1212,1164
33454,-210,-31,1278
33476,-186,-1,1287
33499,-184,4,1295
33519,-178,3,1304
33542,-185,12,1279
33562,-169,19,1273
33585,-160,20,1283
33605,-167,12,1272
33628,-161,3,1276
33650,-213,16,1276
33671,-296,-29,1287
33693,113,31,1235
33714,-228,14,1308
33736,-189,11,1278
33759,-170,19,1273
33779,-144,24,1286
33802,-164,16,1278
33822,-169,15,1273
33845,-177,8,1279
33865,-180,19,1286
33888,-186,15,1279
33910,-194,16,1287
33931,-196,15,1278
33953,-194,14,1287
33974,-193,12,1279
33996,-199,12,1283
34019,-201,12,1287
34039,-203,9,1283
34062,-210,7,1283
34082,-207,14,1286
34105,-193,12,1287
34125,-173,3,1260
34148,-205,3,1279
34170,-208,24,1295
34191,-194,3,1264
34213,-281,-8,1302
34234,-265,-4,1273
34256,-212,7,1276
34277,-157,12,1272
34299,-221,8,1260
34320,-256,20,1295
34342,-351,-18,1351
34365,-497,113,1318
34385,15,-180,1223
34408,-146,-16,1278
34428,-349,-42,1299
34451,-249,79,1279
34473,-367,-89,1177
34494,-136,-29,1244
34516,-185,54,1287
34539,-671,97,1315
34560,-397,-34,1313
34582,-311,-48,1304
34603,-305,-74,1347
34625,-505,-116,1148
34648,-359,-53,1244
34668,-369,-114,1185
34691,-305,-138,1139
34711,-500,-52,1246
34734,-369,-52,1254
34756,-217,-52,1249
34777,-223,-2,1246
34799,-89,56,1310
34820,-185,105,1299
34842,-24,140,1264
34865,94,103,1324
34885,159,118,1255
34908,56,147,1340
34928,161,124,1187
34951,192,355,1312
34973,-16,28,1320
34994,-47,19,1312
35016,408,-76,1222
35037,172,63,1423
35059,-57,220,903
35082,-160,-61,1582
35102,120,-28,1127
35125,-146,60,1372
35145,30,32,1260
35168,8,28,1231
35188,54,25,1267
35211,96,24,1288
35231,76,64,1228
35254,142,32,1246
35276,145,31,1223
35297,56,28,1225
35319,135,24,1244
35340,95,61,1255
35362,110,22,1254
35383,63,31,1251
35405,62,31,1264
35426,63,31,1255
35448,63,33,1262
35471,79,33,1251
35491,94,41,1251
35514,112,32,1241
35534,112,39,1244
35557,101,31,1244
35577,86,35,1260
35600,76,39,1262
35620,75,33,1264
35643,71,38,1264
35663,79,31,1262
35686,83,31,1244
35708,88,33,1255
35729,95,35,1248
35751,91,33,1246
35772,92,35,1251
35794,83,40,1263
35815,84,33,1251
35837,79,31,1255
35858,71,39,1264
35880,84,30,1249
35901,88,33,1255
35923,96,33,1255
35944,96,33,1248
35966,95,31,1249
35987,107,31,1235
36009,112,38,1286
36032,16,41,1223
36052,115,31,1262
36075,96,30,1246
36096,96,36,1240
36118,99,31,1241
36139,102,87,1255
36161,88,39,1248
36182,96,33,1251
36204,103,39,1262
36227,72,44,1255
36247,79,32,1251
36270,68,40,1248
36290,40,46,1273
36313,35,44,1257
36333,143,46,1231
36356,115,32,1240
36376,95,25,1240
36399,120,14,1251
36421,120,28,1267
36442,39,22,1255
36464,-122,35,1292
36485,-116,19,1324
36507,-80,75,1424
36528,32,82,1231
36550,435,44,1276
36573,318,206,1272
36593,-52,44,1267
36616,187,46,1192
36636,147,63,1159
36659,-29,17,1363
36679,8,39,1391
36702,143,41,1313
36722,158,62,1272
36745,71,79,1136
36767,112,97,1132
36788,142,86,1169
36810,72,7,1222
36831,169,63,1286
36853,231,95,1272
36874,216,117,1372
36896,131,92,1244
36919,177,80,1240
36939,263,38,1132
36962,99,-15,1032
36982,15,67,1248
37005,136,88,1264
37025,192,-57,1059
37048,-13,-55,1118
37070,-165,-13,1180
37091,28,67,1363
37113,82,57,1328
37134,-13,16,988
37156,206,126,1328
37177,295,71,1263
37199,108,4,1195
37222,203,99,1351
37242,158,177,1358
37265,-29,156,1276
37285,39,164,1255
37308,70,206,1328
37330,131,166,1407
37351,176,127,1377
37373,72,124,1313
37394,28,83,1206
37416,56,135,1278
37439,54,159,1279
37459,79,97,1223
37482,69,40,1193
37502,-8,142,1347
37525,-25,108,1400
37545,17,134,1279
37568,-36,163,1240
37588,55,168,1420
37611,91,83,1295
37634,-168,159,1308
37654,-77,204,1372
37677,7,251,1479
37697,-64,199,1271
37720,-178,192,1192
37742,-61,199,1343
37763,-56,160,1379
37785,-144,127,1276
37806,-8,71,1281
37828,136,132,1388
37851,48,119,1283
37871,-88,140,1151
37894,9,160,1374
37914,80,105,1304
37937,-192,135,1040
37959,-228,159,1120
37980,-93,188,1478
38002,-285,129,1267
38023,-272,73,1180
38045,-113,103,1358
38068,-208,89,1302
38088,-177,95,1347
38111,-127,17,1272
38131,-141,83,1319
38154,-87,48,1272
38176,-272,51,1169
38197,-277,63,1174
38219,-104,88,1379
38240,-121,56,1273
38262,-225,99,1208
38285,-61,142,1352
38305,-32,95,1231
38328,-185,135,1208
38348,-152,139,1231
38371,-71,127,1228
38393,-95,102,1175
38414,-152,127,1187
38436,-121,174,1267
38457,-161,163,1264
38479,-176,159,1267
38502,-194,216,1376
38522,-271,227,1326
38545,-352,207,1200
38567,-228,192,1320
38588,-296,183,1326
38610,-225,176,1246
38633,-197,192,1251
38653,-253,190,1196
38676,-253,120,1166
38699,-218,120,1191
38719,-98,97,931
38742,-249,92,1231
38762,-49,41,1561
38785,-369,127,1148
38805,-441,134,1177
38828,-292,156,1561
38850,433,-36,939
38871,-576,214,1299
38893,120,23,911
38914,-392,79,1512
38936,115,134,1351
38959,-40,92,1222
38979,-217,231,1116
39002,-25,465,979
39022,-200,588,990
39045,-292,328,1481
39067,-63,428,1193
39088,-264,807,1367
39110,-464,572,1663
39133,-232,-13,945
39153,-65,127,1196
39176,-244,302,1224
39196,-605,137,1328
39219,-429,-63,1411
39241,-129,143,1207
39262,249,135,1219
39284,193,55,1454
39305,-184,327,1198
39327,-452,230,1214
39350,-1049,97,1126
39370,-1152,188,1256
39393,-992,211,1391
39415,-658,227,1552
39436,-576,478,1264
39458,-584,472,1359
39481,-561,446,1431
39501,-569,278,1148
39524,-824,263,1030
39546,-908,140,892
39567,-788,76,835
39589,-1101,-4,688
39610,-1207,-41,672
39632,-1145,-16,736
39655,-1039,60,888
39675,-928,177,992
39698,-804,241,1072
39718,-770,201,1048
39741,-839,145,972
39763,-801,120,966
39784,-845,95,913
39806,-745,97,944
39827,-688,7,1151
39849,-480,83,1340
39870,-434,147,1360
39892,-441,132,1318
39915,-393,124,1287
39936,-264,15,1171
39958,-295,143,1299
39981,-296,140,1400
40001,-345,247,1500
40024,-660,318,1521
40046,-528,371,1512
40067,-288,385,1391
40089,-600,390,1334
40112,-570,289,1116
40132,-569,391,1127
40155,-180,455,1095
40175,-561,425,1070
40198,-473,428,1075
40220,-456,296,979
40241,-250,366,999
40263,-117,527,1175
40286,31,465,1107
40306,780,647,1176
40329,499,447,1032
40349,-137,316,960
40372,-497,536,1087
40394,17,944,1398
40415,6,508,1103
40437,451,527,1128
40458,912,519,1191
40480,748,287,1036
40503,707,219,1020
40523,688,113,976
40546,540,92,1071
40566,167,-168,1225
40589,323,-4,1580
40611,-64,-24,1560
40632,-274,56,1590
40654,-4,135,1526
40675,-68,217,928
40697,-9,-387,952
40718,-77,-60,1089
40740,147,36,1408
40763,323,243,1176
40783,190,19,1223
40806,292,259,990
40826,-499,-208,1248
40849,28,-91,1603
40871,14,-2,1191
40892,-562,-128,1176
40914,-1209,-269,1235
40935,-776,-463,1151
40957,-658,-365,1180
40980,-660,-327,1379
41000,-573,-228,1174
41023,-776,135,755
41046,-537,-113,1326
41066,-738,-215,1123
41089,-1073,-493,880
41111,-1401,-727,732
41132,-1448,-792,657
41154,-1149,-655,689
41177,-932,-444,847
41197,-777,-137,1040
41220,-560,104,1255
41240,-906,295,1296
41263,-193,353,1295
41285,-584,56,1155
41306,-756,-324,847
41328,-900,-480,806
41351,-1138,-548,847
41371,-986,-706,737
41394,-946,-265,857
41414,-1044,-144,927
41437,-964,121,1025
41459,-751,403,1183
41480,-1115,291,1555
41502,-1061,55,295
41525,-1086,108,743
41545,-1192,-165,934
41568,-1226,18,1071
41590,-1213,145,1191
41611,-848,179,1071
41633,-721,313,1089
41656,-1034,-77,856
41676,-1213,-200,921
41699,-1060,-200,835
41719,-848,25,1002
41742,-794,-20,921
41764,-661,31,807
41785,-836,639,863
41807,-717,435,864
41828,-756,535,1119
41850,-961,415,1311
41873,-501,457,1105
41893,-495,560,1164
41916,-1343,504,767
41938,-685,99,1561
41959,-690,259,1112
41981,-621,167,1008
42004,-426,152,822
42024,-1029,120,1409
42047,-1092,446,1472
42070,-865,723,1286
42090,-904,607,1196
42113,-728,126,975
42133,-770,220,879
42156,-516,374,950
42178,-137,667,931
42199,-561,647,1579
42221,-436,760,1326
42242,-836,343,1208
42264,-792,376,1091
42287,-720,392,1075
42307,-493,319,1148
42330,-333,344,1272
42352,-189,384,1166
42373,-476,463,1161
42395,-616,425,977
42418,-695,100,979
42438,-829,432,1212
42461,-920,537,1644
42483,-825,511,1516
42504,-634,102,856
42526,-785,54,1068
42547,-541,289,977
42569,-525,-8,1136
42592,-759,291,1409
42612,-989,625,1423
42635,-936,582,1084
42655,-609,102,897
42678,-664,50,862
42700,-752,65,990
42721,-1615,809,1372
42743,-544,22,1217
42764,-709,-100,814
42786,-1121,403,888
42809,-1028,486,1379
42829,-393,508,1148
42852,-1186,19,888
42874,-840,363,972
42895,-873,359,1351
42917,-1193,431,1216
42940,-1296,368,1363
42960,-253,51,1390
42983,-336,-213,1239
43005,-242,-199,1208
43026,-1025,-656,1187
43048,-359,-247,940
43071,-868,-212,1388
43091,-818,-37,1183
43114,-766,384,767
43134,-967,-20,1216
43157,-319,-290,1087
43180,-261,-320,992
43200,-229,-289,1308
43223,-513,-205,1134
43245,-231,-253,953
43266,-308,-470,1443
43288,214,-391,1065
43309,-91,-212,862
43331,-466,7,998
43354,204,-77,1200
43374,688,-116,1039
43397,543,-313,1456
43417,480,-226,1520
43440,345,-146,1311
43462,307,-121,1503
43483,273,155,944
43505,396,136,942
43528,608,96,1041
43548,476,135,1049
43571,350,203,1128
43591,655,184,1127
43614,511,179,1200
43636,691,87,1175
43657,1008,39,967
43679,1155,-28,1296
43700,248,96,1388
43722,480,240,867
43745,-36,327,1491
43765,368,272,1491
43788,434,39,1548
43808,-153,1328,862
43831,-596,48,-74
43853,999,-401,1559
43874,386,-49,999
43896,171,171,1497
43917,227,135,1009
43939,502,-167,1128
43962,-82,-78,1129
43982,172,-135,888
44005,359,-264,915
44025,534,-249,998
44048,448,-281,1056
44070,222,-185,940
44091,416,-241,844
44113,755,-328,1283
44136,496,-429,1536
44156,384,-343,1151
44179,508,-253,1091
44199,52,-172,908
44222,792,-689,1224
44244,-409,-10,1439
44265,740,-96,807
44288,259,-495,1024
44308,232,-329,815
44331,79,-254,1310
44353,99,-418,1214
44374,483,-453,1103
44396,192,-340,785
44417,-50,-429,1292
44439,-281,-40,1252
44462,-223,223,1054
44482,-311,545,1247
44505,332,-234,1465
44527,209,-167,2007
44548,7,-477,892
44570,432,-153,700
44591,-273,-16,1094
44613,-256,48,1112
44636,-225,-42,1710
44656,-269,-15,1516
44679,-133,-4,1208
44699,24,-113,1320
44722,-409,-227,1478
44744,279,-48,924
44765,-253,-260,904
44787,-260,-36,1144
44808,-417,-52,1351
44830,-178,327,1615
44853,-151,235,1447
44873,-260,192,1268
44896,-181,92,1287
44916,-114,-36,1192
44939,127,113,1048
44961,-16,76,1224
44982,387,-456,1063
45004,-511,620,1191
45025,-1028,466,936
45047,-409,-41,1359
45070,-264,51,1278
45090,-228,83,1273
45113,-208,57,1183
45135,-183,-113,1127
45156,-153,-241,1172
45178,-464,-328,1127
45199,-132,48,1254
45221,63,360,1427
45244,-274,537,1295
45264,-48,327,1231
45287,172,392,1212
45309,-276,-1,1059
45330,-274,-25,1436
45352,-196,47,1539
45373,-72,-66,1415
45395,48,-234,1295
45416,-137,-100,1463
45438,-94,61,1417
45461,-78,-138,1119
45481,-242,-453,1054
45504,-180,-148,1487
45527,31,-116,1331
45547,64,-117,1254
45570,-185,15,1336
45590,-184,-200,1327
45613,-77,-305,1379
45635,-113,-98,1351
45656,-200,-45,1251
45678,-196,-144,1160
45699,-103,-15,1287
45721,-142,278,1420
45744,-250,451,1441
45764,-141,583,1228
45787,-159,672,1164
45809,-148,659,1111
45830,-168,688,1072
45852,-157,736,1043
45875,-181,766,983
45895,-207,734,953
45918,-141,632,963
45938,-121,711,992
45961,-64,780,1011
45983,-136,783,1008
46004,176,688,822
46026,-244,1057,929
46047,-242,880,1151
46069,-145,711,972
46092,3,711,819
46112,-265,969,1340
46135,-80,905,1273
46155,-93,771,1063
46178,-45,712,831
46200,-73,846,952
46221,-63,799,1127
46243,-10,812,1155
46264,-15,846,1127
46286,17,687,1072
46307,-161,703,1080
46329,23,715,806
46352,195,576,1144
46372,-87,723,1120
46395,61,702,1187
46415,198,543,892
46438,51,535,1148
46460,-292,644,1385
46481,68,423,1212
46503,-233,159,1144
46526,-431,-225,615
46546,-358,-66,1785
46569,143,-391,1699
46589,-249,-10,1470
46612,175,164,1263
46635,167,116,1094
46655,-146,112,1276
46678,-153,225,1408
46700,31,184,1238
46721,-305,-97,1187
46743,-488,-326,1116
46764,-172,-248,1359
46786,61,-82,1499
46809,243,232,1528
46829,220,135,1324
46852,129,92,1302
46872,152,349,1411
46895,83,419,1318
46917,43,527,1287
46938,33,540,1262
46960,79,551,1187
46981,49,575,1128
47003,63,652,1063
47026,12,707,1052
47046,-1,815,1038
47069,-65,937,1048
47089,-64,913,999
47112,-36,979,995
47132,-80,999,961
47155,-97,1023,940
47177,-97,999,896
47198,-124,984,867
47220,-152,985,825
47241,-160,1031,817
47263,-173,977,800
47286,-175,1011,784
47306,-186,1033,779
47329,-185,1068,775
47349,-193,1052,771
47372,-178,995,764
47394,-168,999,783
47415,-180,1048,828
47437,-201,1112,876
47460,-225,1088,876
47480,-178,1103,879
47503,-168,1119,888
47525,-169,1096,888
47546,-160,1031,887
47568,-138,985,899
47589,-232,718,937
47611,-233,931,1031
47634,-201,967,1039
47654,-136,1056,1151
47677,-151,899,1036
47699,-160,752,983
47720,-137,716,1001
47742,-104,812,1071
47765,-153,847,1055
47785,-121,862,1038
47808,-205,880,1020
47828,-272,960,1036
47851,-260,988,1007
47874,-276,924,960
47894,-292,943,963
47917,-306,979,915
47939,-311,1015,844
47960,-301,1035,796
47982,-385,1068,799
48003,-343,1102,792
48025,-335,1129,774
48048,-337,1184,744
48068,-370,1183,728
48091,-362,1191,704
48113,-336,1183,655
48134,-337,1208,655
48156,-352,1190,643
48179,-333,1183,632
48199,-334,1208,632
48222,-327,1230,624
48244,-290,1191,600
48265,-305,1198,614
48287,-269,1200,608
48308,-271,1183,615
48330,-263,1176,622
48353,-249,1124,609
48373,-148,1000,566
48396,-87,856,568
48418,-208,792,684
48439,-138,780,844
48461,-80,920,1000
48482,15,975,1223
48504,-144,775,1345
48527,-70,752,1136
48547,126,224,1030
48570,136,199,1107
48590,23,-16,1212
48613,-125,-64,1191
48635,-29,-169,1198
48656,176,-237,1311
48678,28,-29,1347
48699,3,-1,1200
48721,81,-144,1128
48742,275,-111,1193
48764,-98,178,1504
48787,-241,92,1475
48807,192,-264,1187
48830,83,-162,1334
48852,4,15,1510
48873,184,-31,1431
48896,204,-201,1319
48916,136,-160,1328
48939,145,-52,1383
48959,184,-77,1315
48982,201,-164,1198
49004,92,-180,1168
49025,94,-36,1246
49047,108,-73,1191
49068,174,-93,1151
49090,240,-81,1185
49113,156,-129,1151
49133,132,-66,1228
49156,162,-1,1291
49176,120,-135,1308
49199,310,-95,1393
49221,423,-128,1430
49242,312,-307,1368
49264,152,-549,1319
49287,270,-173,1212
49307,524,-25,1160
49330,472,-114,935
49350,368,-271,960
49373,-202,-402,975
49395,60,-136,1070
49416,-80,-5,1212
49438,121,-69,1185
49459,40,-97,1340
49481,-104,-146,1319
49504,9,179,1382
49524,-173,-120,1296
49547,-173,-103,1392
49567,-232,-128,1287
49590,-324,-31,1367
49612,-313,240,1113
49633,-308,7,1139
49655,-242,27,1308
49676,-153,-7,1478
49698,-280,224,1150
49721,-552,-35,1068
49741,-441,79,1291
49764,-101,508,1580
49784,-116,249,1276
49807,-308,94,1016
49829,-397,96,1127
49850,-224,94,1342
49872,-84,92,1448
49893,-320,135,1448
49915,-320,37,1288
49938,-536,-4,1185
49958,-358,131,1248
49981,-8,294,1376
50001,-36,231,1369
50024,110,263,1208
50046,24,244,1112
50067,9,191,1276
50089,-164,280,1283
50110,-377,55,1379
50132,-592,105,1251
50155,-442,140,1135
50176,-404,147,1144
50198,-360,38,1347
50221,-477,63,1267
50241,-285,51,1388
50264,-275,145,1321
50284,-578,243,1134
50307,-600,440,840
50329,-921,-89,1264
50350,-296,337,1240
50372,-402,241,1207
50395,-565,227,1246
50415,-801,243,1176
50438,-697,140,1212
50458,-664,271,1190
50481,-800,240,1176
50503,-689,143,1176
50524,-497,-7,1203
50546,-543,16,1265
50569,-493,-148,1352
50589,-391,15,1248
50612,-340,63,1304
50632,-217,80,1318
50655,-271,31,1288
50677,-296,-1,1240
50698,-232,99,1328
50720,-292,-40,1215
50741,-269,-11,1294
50763,-330,-72,1262
50786,-340,-179,1272
50806,-253,-80,1248
50829,-308,-148,1292
50849,-373,-177,1436
50872,-312,-117,1356
50894,-386,-121,1199
50915,-424,-60,1087
50937,-304,-45,1203
50960,-311,-8,1155
50980,-244,56,1102
51003,-225,7,1295
51023,-241,142,1401
51046,-265,156,1328
51068,-336,192,1286
51089,-369,39,1235
51111,-377,-124,1422
51134,-276,19,1238
51154,-271,3,1287
51177,-289,17,1246
51197,-281,22,1283
51220,-177,14,1255
51243,119,-96,1267
51263,-229,3,1247
51286,-408,111,1223
51306,-450,-45,1436
51329,-616,39,1251
51349,-577,28,1270
51372,-305,3,1271
51394,-292,7,1271
51415,-288,-1,1276
51437,-304,7,1267
51458,-293,12,1272
51480,-239,35,1222
51501,-322,3,1295
51523,-307,16,1276
51546,-353,19,1262
51566,-288,24,1264
51589,-328,20,1264
51609,-324,23,1272
51632,-324,22,1267
51654,-323,24,1279
51675,-328,28,1272
51697,-328,31,1260
51718,-321,24,1263
51740,-324,31,1271
51763,-332,28,1263
51783,-313,27,1279
51806,-337,31,1264
51826,-324,25,1278
51849,-314,22,1263
51869,-324,28,1283
51892,-333,31,1267
51914,-321,24,1278
51935,-330,30,1267
51957,-320,31,1283
51978,-328,30,1279
52000,-328,35,1273
52023,-328,34,1272
52043,-333,25,1264
52066,-322,17,1262
52086,-321,24,1267
52109,-329,28,1256
52131,-328,31,1260
52152,-327,28,1273
52174,-336,24,1272
52195,-297,19,1287
52217,-336,35,1272
52240,-320,31,1276
52260,-321,24,1256
52283,-242,14,1259
52303,-296,24,1283
52326,-343,25,1247
52348,-409,21,1313
52369,-289,35,1272
52391,-317,33,1276
52412,-328,33,1248
52434,-290,23,1275
52457,-320,35,1264
52477,-306,24,1267
52500,227,96,1160
52520,-320,39,1308
52543,-360,27,1255
52563,-338,20,1276
52586,-322,35,1265
52609,-328,44,1264
52629,-313,44,1283
52652,-274,54,1254
52672,-298,48,1272
52695,-325,41,1276
52717,-264,51,1264
52738,-324,35,1276
52760,-296,44,1270
52781,-354,26,1272
52803,-320,33,1263
52826,-354,24,1270
52846,-312,3,1279
52869,-320,58,1257
52889,-308,24,1295
52912,-253,9,1251
52932,-257,12,1260
52955,-276,24,1295
52977,-161,4,1272
52998,-410,-18,1279
53020,-538,56,1254
53041,-385,11,1307
53063,-393,30,1246
53086,-311,44,1294
53106,-305,45,1276
53129,-308,47,1287
53149,-320,44,1255
53172,-328,39,1272
53194,-333,44,1264
53215,-328,33,1262
53237,-322,40,1264
53258,-331,44,1272
53280,-329,44,1276
53303,-322,35,1267
53323,-320,35,1276
53346,-320,41,1270
53366,-324,32,1256
53389,-328,40,1272
53411,-328,41,1272
53432,-324,39,1264
53454,-328,41,1278
53475,-328,51,1276
53497,-328,41,1270
53518,-328,43,1273
53540,-324,39,1264
53563,-322,35,1265
53583,-317,38,1262
53606,-328,44,1272
53626,-321,39,1264
53649,-320,44,1276
53671,-320,46,1273
53692,-320,31,1264
53714,-330,47,1272
53735,-324,39,1267
53757,-322,33,1265
53780,-328,40,1267
53800,-335,44,1260
53823,-335,39,1267
53843,-331,38,1272
53866,-337,41,1264
53889,-322,48,1286
53909,-322,41,1283
53932,-333,44,1272
53952,-322,44,1267
53975,-324,30,1260
53997,-352,44,1260
54018,-325,33,1264
54040,-332,44,1267
54061,-332,39,1271
54083,-333,39,1260
54106,-340,48,1272
54126,-327,36,1260
54149,-308,44,1272
54169,-305,44,1276
54192,-288,40,1276
54214,-281,51,1267
54235,-276,48,1287
54257,-293,43,1273
54278,-291,48,1275
54300,-285,41,1271
54321,-292,47,1286
54343,-296,55,1272
54366,-290,48,1283
54386,-301,48,1283
54409,-301,44,1272
54429,-311,48,1273
54452,-305,51,1287
54474,-308,47,1278
54495,-485,-15,1308
54517,-433,39,1224
54538,-256,62,1286
54560,-313,39,1299
54583,-333,51,1270
54603,-329,47,1255
54626,-333,48,1272
54646,-335,44,1255
54669,-313,39,1279
54691,-333,44,1271
54712,-321,44,1272
54734,-333,48,1276
54755,-324,46,1267
54777,-328,46,1272
54800,-327,44,1267
54820,-324,43,1271
54843,-330,48,1272
54863,-333,39,1264
54886,-328,44,1264
54908,-327,48,1263
54929,-322,43,1272
54951,-232,54,1287
54972,-296,48,1286
54994,-336,33,1255
55017,-321,48,1273
55037,-333,45,1264
55060,-328,48,1270
55080,-324,44,1265
55103,-328,39,1265
55123,-329,49,1275
55146,-328,43,1278
55169,-348,48,1270
55189,-322,48,1278
55212,-345,48,1264
55232,-317,57,1292
55255,-303,-8,1248
55277,-336,30,1265
55298,-321,35,1276
55320,-320,59,1254
55341,-322,48,1292
55363,-349,115,1287
55386,-311,33,1263
55406,-208,-4,1265
55429,-320,-52,1318
55449,-317,38,1287
55472,-324,26,1287
55494,-186,-32,1214
55515,-349,31,1302
55537,-360,28,1283
55558,-320,12,1279
55580,-312,7,1275
55603,-314,6,1287
55623,-340,-4,1283
55646,-360,-10,1264
55666,-148,3,1240
55689,-244,8,1273
55709,-310,8,1288
55732,-537,14,1316
55752,-281,-25,1249
55775,-89,3,1255
55797,-196,-16,1271
55818,-244,-2,1222
55840,-328,23,1324
55861,-301,0,1272
55883,-292,-8,1279
55904,-288,7,1264
55926,-258,1,1251
55949,-305,7,1292
55969,-303,3,1267
55992,-289,0,1267
56012,-336,3,1284
56035,-311,27,1279
56055,-276,23,1275
56078,-333,7,1283
56098,-282,7,1272
56121,-305,31,1279
56143,-285,16,1270
56164,-272,9,1264
56186,-292,16,1272
56207,-292,12,1272
56229,-401,23,1292
56252,-305,-7,1273
56272,-272,8,1264
56295,-288,11,1272
56315,-401,25,1276
56338,-256,-8,1257
56358,-281,1,1287
56381,-353,-2,1279
